Score1	Score2	Pearson
Spearman Correlation	Chebyshev Distance	-0.381107520139298
Spearman Correlation	Squared Euclidean Distance	-0.368101435879161
Spearman Correlation	Fidelity Similarity	0.722846697120847
Spearman Correlation	Matusita Distance	-0.418318761171086
Spearman Correlation	Squared-chord Distance	-0.369889665327935
Spearman Correlation	Harmonic mean Distance	0.714496155657353
Spearman Correlation	Pearson Chi Squared Distance	-0.079499465278752
Spearman Correlation	Neyman Chi Squared Distance	-0.459479337716599
Spearman Correlation	Probabilistic symmetric X2 Distance	-0.304193720336964
Spearman Correlation	Topsoe Distance	-0.332342635334635
Spearman Correlation	Chernoff Distance	-0.653531511038017
Spearman Correlation	Ruzicka Distance	-0.696635458205903
Spearman Correlation	Roberts Distance	-0.664910951824771
Spearman Correlation	Motyka Distance	0.702259061591101
Spearman Correlation	Canberra Distance	0.286267502459651
Spearman Correlation	Canberra Metric	-0.6329662598592
Spearman Correlation	Kulczynski 1 Distance	-0.0677694135330161
Spearman Correlation	Lorentzian Distance	-0.187730452697739
Spearman Correlation	Clark Distance	0.243090668609648
Spearman Correlation	Hellinger Distance	-0.418318761171094
Spearman Correlation	Whittaker index of association Distance	0.0891506426670828
Spearman Correlation	Spectral Contrast Angle	-0.586849970770952
Spearman Correlation	Wave Hedges Distance	0.306385017397213
Spearman Correlation	Dice Similarity	0.583398560585306
Spearman Correlation	Inner Product Distance	-0.606553847939315
Spearman Correlation	Divergence Distance	0.255524457174901
Spearman Correlation	Jensen Differences Distance	-0.332342635334635
Spearman Correlation	Kumar Johnson Distance	-0.05016876583463
Spearman Correlation	Avg (L1, L8) Distance	-0.234577382014329
Spearman Correlation	Vicis Wave Hadges Distance	-0.0619152148457994
Spearman Correlation	Vicis-Symmetric X2 1 Distance	-0.0393995513498927
Spearman Correlation	Vicis-Symmetric X2 2 Distance	-0.0796556678393508
Spearman Correlation	Vicis-Symmetric X2 3 Distance	-0.278611951569662
Spearman Correlation	Max Symmetric Chi Squared Distance	-0.0794987933360356
Spearman Correlation	Min Symmetric Chi Squared Distance	-0.46239192987583
Spearman Correlation	Additive Symmetric Chi Squared	-0.0796556678393508
Spearman Correlation	Battacharya Distance	-0.458981614281612
Spearman Correlation	Generalized Ochai Index	-0.7071142514647
Spearman Correlation	Gower Distance	-0.524148748479238
Spearman Correlation	Improved Square Root Cosine Similarity	0.435178074230155
Spearman Correlation	Intersection Similarity	0.695526260860236
Spearman Correlation	J Divergence	-0.484476559003561
Spearman Correlation	Jensen Shannon Index	-0.332342635334635
Spearman Correlation	K Divergence	-0.268511339366118
Spearman Correlation	VW6	-0.46239192987583
Spearman Correlation	VW5	-0.0794987933360356
Spearman Correlation	VW4	-0.278611951569662
Spearman Correlation	VW3	-0.0796556678393508
Spearman Correlation	VW2	-0.0393995513498927
Spearman Correlation	VW1	-0.0619152148457994
Spearman Correlation	Taneja Divergence	-0.490013239501925
Spearman Correlation	Symmetric Chi Squared Distance	-0.0619152148457996
Spearman Correlation	Squared Chi Squared Distance	-0.304193720336964
Spearman Correlation	Square Root Cosine Correlation	0.613920945942563
Spearman Correlation	Sorensen Distance	-0.702259061591101
Spearman Correlation	Minokowski 3 Distance	-0.448298581795117
Spearman Correlation	Minokowski 4 Distance	-0.455503784500236
Spearman Correlation	Kumar Johnson Divergence	-0.05016876583463
Spearman Correlation	Kumar Hassebrook Similarity	0.56963178442124
Spearman Correlation	Kullback Leibler Divergence	-0.42323079033483
Spearman Correlation	Soergel Distance	-0.696635458205903
Kendall Tau Correlation	Spectral Similarity Score	0.583382199154691
Kendall Tau Correlation	Weighted Cosine Correlation	0.7369311069617
Kendall Tau Correlation	Cosine Correlation	0.583382199154691
Kendall Tau Correlation	Stein Scott Similarity	0.713583104980106
Kendall Tau Correlation	Stein Scott Similarity Nist	0.780224468643991
Kendall Tau Correlation	Pearson Correlation	0.602169452510538
Kendall Tau Correlation	Spearman Correlation	0.998894215211079
Kendall Tau Correlation	Kendall Tau Correlation	1
Kendall Tau Correlation	Euclidean Distance	-0.403162227520803
Kendall Tau Correlation	Manhattan Distance	-0.209236900406423
Kendall Tau Correlation	Jaccard Distance	-0.569099126797531
Kendall Tau Correlation	DWT Correlation	0.733623519075623
Kendall Tau Correlation	DFT Correlation	0.763781111660655
Kendall Tau Correlation	Chebyshev Distance	-0.382531016045058
Kendall Tau Correlation	Squared Euclidean Distance	-0.36172817483435
Kendall Tau Correlation	Fidelity Similarity	0.727435993574861
Kendall Tau Correlation	Matusita Distance	-0.411786487297684
Kendall Tau Correlation	Squared-chord Distance	-0.361822032206146
Kendall Tau Correlation	Harmonic mean Distance	0.718785493274076
Kendall Tau Correlation	Pearson Chi Squared Distance	-0.0722940860082488
Kendall Tau Correlation	Neyman Chi Squared Distance	-0.452762495347778
Kendall Tau Correlation	Probabilistic symmetric X2 Distance	-0.295929292246619
Kendall Tau Correlation	Topsoe Distance	-0.32413104595623
Kendall Tau Correlation	Chernoff Distance	-0.662447524696542
Kendall Tau Correlation	Ruzicka Distance	-0.70009057905416
Kendall Tau Correlation	Roberts Distance	-0.666659954429266
Kendall Tau Correlation	Motyka Distance	0.703870760905598
Kendall Tau Correlation	Canberra Distance	0.292135250426308
Kendall Tau Correlation	Canberra Metric	-0.643302002772756
Kendall Tau Correlation	Kulczynski 1 Distance	-0.0730477792689175
Kendall Tau Correlation	Lorentzian Distance	-0.178965466451805
Kendall Tau Correlation	Clark Distance	0.249005369642444
Kendall Tau Correlation	Hellinger Distance	-0.4117864872977
Kendall Tau Correlation	Whittaker index of association Distance	0.0948654314938531
Kendall Tau Correlation	Spectral Contrast Angle	-0.586211633575488
Kendall Tau Correlation	Wave Hedges Distance	0.312436402475804
Kendall Tau Correlation	Dice Similarity	0.581537026282702
Kendall Tau Correlation	Inner Product Distance	-0.607062435794548
Kendall Tau Correlation	Divergence Distance	0.261118170495625
Kendall Tau Correlation	Jensen Differences Distance	-0.32413104595623
Kendall Tau Correlation	Kumar Johnson Distance	-0.0444424260579209
Kendall Tau Correlation	Avg (L1, L8) Distance	-0.226236466895454
Kendall Tau Correlation	Vicis Wave Hadges Distance	-0.0546802320446853
Kendall Tau Correlation	Vicis-Symmetric X2 1 Distance	-0.0342402757389273
Kendall Tau Correlation	Vicis-Symmetric X2 2 Distance	-0.0724480621327449
Kendall Tau Correlation	Vicis-Symmetric X2 3 Distance	-0.270294252195507
Kendall Tau Correlation	Max Symmetric Chi Squared Distance	-0.0722934234714519
Kendall Tau Correlation	Min Symmetric Chi Squared Distance	-0.455627178538013
Kendall Tau Correlation	Additive Symmetric Chi Squared	-0.0724480621327449
Kendall Tau Correlation	Battacharya Distance	-0.467556732358815
Kendall Tau Correlation	Generalized Ochai Index	-0.708507940094467
Kendall Tau Correlation	Gower Distance	-0.525503509136033
Kendall Tau Correlation	Improved Square Root Cosine Similarity	0.42943361628986
Kendall Tau Correlation	Intersection Similarity	0.699827304691437
Kendall Tau Correlation	J Divergence	-0.477473563644654
Kendall Tau Correlation	Jensen Shannon Index	-0.32413104595623
Kendall Tau Correlation	K Divergence	-0.260312575269623
Kendall Tau Correlation	VW6	-0.455627178538013
Kendall Tau Correlation	VW5	-0.0722934234714519
Kendall Tau Correlation	VW4	-0.270294252195507
Kendall Tau Correlation	VW3	-0.0724480621327449
Kendall Tau Correlation	VW2	-0.0342402757389273
Kendall Tau Correlation	VW1	-0.0546802320446853
Kendall Tau Correlation	Taneja Divergence	-0.48309734876631
Kendall Tau Correlation	Symmetric Chi Squared Distance	-0.0546802320446856
Kendall Tau Correlation	Squared Chi Squared Distance	-0.295929292246619
Kendall Tau Correlation	Square Root Cosine Correlation	0.611164729288213
Kendall Tau Correlation	Sorensen Distance	-0.703870760905598
Kendall Tau Correlation	Minokowski 3 Distance	-0.445707879322618
Kendall Tau Correlation	Minokowski 4 Distance	-0.45398468567907
Kendall Tau Correlation	Kumar Johnson Divergence	-0.0444424260579209
Kendall Tau Correlation	Kumar Hassebrook Similarity	0.569099126797531
Kendall Tau Correlation	Kullback Leibler Divergence	-0.41372523631348
Kendall Tau Correlation	Soergel Distance	-0.70009057905416
Euclidean Distance	Spectral Similarity Score	-0.773018575065925
Euclidean Distance	Weighted Cosine Correlation	-0.494054821577782
Euclidean Distance	Cosine Correlation	-0.773018575065925
Euclidean Distance	Stein Scott Similarity	-0.422472212220196
Euclidean Distance	Stein Scott Similarity Nist	-0.49852851219117
Euclidean Distance	Pearson Correlation	-0.793705090027123
Euclidean Distance	Spearman Correlation	-0.407839729892456
Euclidean Distance	Kendall Tau Correlation	-0.403162227520803
Euclidean Distance	Euclidean Distance	1
Euclidean Distance	Manhattan Distance	0.821669459403641
Euclidean Distance	Jaccard Distance	0.80421899554729
Euclidean Distance	DWT Correlation	-0.669772711811771
Euclidean Distance	DFT Correlation	-0.604103385330019
Euclidean Distance	Chebyshev Distance	0.688811575678821
Euclidean Distance	Squared Euclidean Distance	0.976744881281382
Euclidean Distance	Fidelity Similarity	-0.369529859677948
Euclidean Distance	Matusita Distance	0.867762546625744
Euclidean Distance	Squared-chord Distance	0.842654302346601
Euclidean Distance	Harmonic mean Distance	-0.451492223461973
Euclidean Distance	Pearson Chi Squared Distance	0.142532827957125
Euclidean Distance	Neyman Chi Squared Distance	0.543869049770593
Euclidean Distance	Probabilistic symmetric X2 Distance	0.844775448851251
Euclidean Distance	Topsoe Distance	0.846148671837348
Euclidean Distance	Chernoff Distance	0.222643214782237
Euclidean Distance	Ruzicka Distance	0.741016003860748
Euclidean Distance	Roberts Distance	0.747415093447387
Euclidean Distance	Motyka Distance	-0.736169895165783
Euclidean Distance	Canberra Distance	0.142499381760143
Euclidean Distance	Canberra Metric	0.373244300394441
Euclidean Distance	Kulczynski 1 Distance	0.0358111080364165
Euclidean Distance	Lorentzian Distance	0.774022977051165
Euclidean Distance	Clark Distance	0.166006995675461
Euclidean Distance	Hellinger Distance	0.867762546625692
Euclidean Distance	Whittaker index of association Distance	0.356282374898148
Euclidean Distance	Spectral Contrast Angle	0.789471684620522
Euclidean Distance	Wave Hedges Distance	0.131965452157332
Euclidean Distance	Dice Similarity	-0.780799081402051
Euclidean Distance	Inner Product Distance	0.597912212148209
Euclidean Distance	Divergence Distance	0.156478980910405
Euclidean Distance	Jensen Differences Distance	0.846148671837348
Euclidean Distance	Kumar Johnson Distance	0.0990458644769704
Euclidean Distance	Avg (L1, L8) Distance	0.843169209288578
Euclidean Distance	Vicis Wave Hadges Distance	0.110700741593562
Euclidean Distance	Vicis-Symmetric X2 1 Distance	0.0822909088853459
Euclidean Distance	Vicis-Symmetric X2 2 Distance	0.14271726252094
Euclidean Distance	Vicis-Symmetric X2 3 Distance	0.840364003286469
Euclidean Distance	Max Symmetric Chi Squared Distance	0.142533234382912
Euclidean Distance	Min Symmetric Chi Squared Distance	0.543844366577878
Euclidean Distance	Additive Symmetric Chi Squared	0.14271726252094
Euclidean Distance	Battacharya Distance	0.198703991591118
Euclidean Distance	Generalized Ochai Index	0.735862464714312
Euclidean Distance	Gower Distance	0.552439158782962
Euclidean Distance	Improved Square Root Cosine Similarity	-0.586634520006465
Euclidean Distance	Intersection Similarity	-0.504934833083873
Euclidean Distance	J Divergence	0.771884022345478
Euclidean Distance	Jensen Shannon Index	0.846148671837349
Euclidean Distance	K Divergence	0.55516865542588
Euclidean Distance	VW6	0.543844366577878
Euclidean Distance	VW5	0.142533234382912
Euclidean Distance	VW4	0.840364003286469
Euclidean Distance	VW3	0.14271726252094
Euclidean Distance	VW2	0.0822909088853459
Euclidean Distance	VW1	0.110700741593562
Euclidean Distance	Taneja Divergence	0.76517446297275
Euclidean Distance	Symmetric Chi Squared Distance	0.110700741593562
Euclidean Distance	Squared Chi Squared Distance	0.844775448851251
Euclidean Distance	Square Root Cosine Correlation	-0.77502966735304
Euclidean Distance	Sorensen Distance	0.736169895165782
Euclidean Distance	Minokowski 3 Distance	0.959358990204773
Euclidean Distance	Minokowski 4 Distance	0.907218768764741
Euclidean Distance	Kumar Johnson Divergence	0.0990458644769704
Euclidean Distance	Kumar Hassebrook Similarity	-0.80421899554729
Euclidean Distance	Kullback Leibler Divergence	0.518185336776777
Euclidean Distance	Soergel Distance	0.741016003860748
Manhattan Distance	Spectral Similarity Score	-0.40738924944572
Manhattan Distance	Weighted Cosine Correlation	-0.28502789526564
Manhattan Distance	Cosine Correlation	-0.40738924944572
Manhattan Distance	Stein Scott Similarity	-0.225465161750592
Manhattan Distance	Stein Scott Similarity Nist	-0.261145748150622
Manhattan Distance	Pearson Correlation	-0.437637949451233
Manhattan Distance	Spearman Correlation	-0.217833054254174
Manhattan Distance	Kendall Tau Correlation	-0.209236900406423
Manhattan Distance	Euclidean Distance	0.821669459403641
Manhattan Distance	Manhattan Distance	1
Manhattan Distance	Jaccard Distance	0.434863449272067
Manhattan Distance	DWT Correlation	-0.370540189185414
Manhattan Distance	DFT Correlation	-0.308683855898878
Manhattan Distance	Chebyshev Distance	0.343488131512335
Manhattan Distance	Squared Euclidean Distance	0.859415362863775
Manhattan Distance	Fidelity Similarity	-0.00994280457291836
Manhattan Distance	Matusita Distance	0.951892492134737
Manhattan Distance	Squared-chord Distance	0.971659590635653
Manhattan Distance	Harmonic mean Distance	-0.0914686709136138
Manhattan Distance	Pearson Chi Squared Distance	0.0950651581857255
Manhattan Distance	Neyman Chi Squared Distance	0.406649353402697
Manhattan Distance	Probabilistic symmetric X2 Distance	0.991431312905548
Manhattan Distance	Topsoe Distance	0.984661097537173
Manhattan Distance	Chernoff Distance	-0.139530785024464
Manhattan Distance	Ruzicka Distance	0.428625815596972
Manhattan Distance	Roberts Distance	0.421391279526277
Manhattan Distance	Motyka Distance	-0.417739465413937
Manhattan Distance	Canberra Distance	0.419854228010212
Manhattan Distance	Canberra Metric	0.181660380031556
Manhattan Distance	Kulczynski 1 Distance	-0.0289766440246305
Manhattan Distance	Lorentzian Distance	0.996334357776261
Manhattan Distance	Clark Distance	0.446283235461882
Manhattan Distance	Hellinger Distance	0.951892492134837
Manhattan Distance	Whittaker index of association Distance	0.544691409417057
Manhattan Distance	Spectral Contrast Angle	0.421098059138771
Manhattan Distance	Wave Hedges Distance	0.413267619763302
Manhattan Distance	Dice Similarity	-0.414608469822594
Manhattan Distance	Inner Product Distance	0.237308098765265
Manhattan Distance	Divergence Distance	0.427169600932637
Manhattan Distance	Jensen Differences Distance	0.984661097537173
Manhattan Distance	Kumar Johnson Distance	0.0511565604050812
Manhattan Distance	Avg (L1, L8) Distance	0.998633745765355
Manhattan Distance	Vicis Wave Hadges Distance	0.107380185784591
Manhattan Distance	Vicis-Symmetric X2 1 Distance	0.046616535990446
Manhattan Distance	Vicis-Symmetric X2 2 Distance	0.0952031679003804
Manhattan Distance	Vicis-Symmetric X2 3 Distance	0.995858305338654
Manhattan Distance	Max Symmetric Chi Squared Distance	0.0950652651564831
Manhattan Distance	Min Symmetric Chi Squared Distance	0.407195950372737
Manhattan Distance	Additive Symmetric Chi Squared	0.0952031679003805
Manhattan Distance	Battacharya Distance	-0.0537920621419181
