Score1	Score2	Pearson
Canberra Distance	Lorentzian Distance	-0.00351521857959469
Canberra Distance	Clark Distance	0.987990873729002
Canberra Distance	Hellinger Distance	-0.0957185652383188
Canberra Distance	Whittaker index of association Distance	0.944503260041551
Canberra Distance	Spectral Contrast Angle	-0.0604026334301171
Canberra Distance	Wave Hedges Distance	0.99902509666872
Canberra Distance	Dice Similarity	0.0657234462199856
Canberra Distance	Inner Product Distance	0.141324536747395
Canberra Distance	Divergence Distance	0.997756017412904
Canberra Distance	Jensen Differences Distance	-0.0934270637991327
Canberra Distance	Kumar Johnson Distance	0.141902622125446
Canberra Distance	Avg (L1, L8) Distance	-0.16613198653615
Canberra Distance	Vicis Wave Hadges Distance	0.340529082495225
Canberra Distance	Vicis-Symmetric X2 1 Distance	0.160577567936411
Canberra Distance	Vicis-Symmetric X2 2 Distance	0.174840014939181
Canberra Distance	Vicis-Symmetric X2 3 Distance	-0.0770879046112793
Canberra Distance	Max Symmetric Chi Squared Distance	0.174965394467459
Canberra Distance	Min Symmetric Chi Squared Distance	-0.121484220632899
Canberra Distance	Additive Symmetric Chi Squared	0.174840014939181
Canberra Distance	Battacharya Distance	-0.183487776428472
Canberra Distance	Generalized Ochai Index	-0.0708964559224511
Canberra Distance	Gower Distance	-0.715468320149341
Canberra Distance	Improved Square Root Cosine Similarity	-0.343575111586637
Canberra Distance	Intersection Similarity	0.0708964559224338
Canberra Distance	J Divergence	-0.222055763555782
Canberra Distance	Jensen Shannon Index	-0.0934270637991326
Canberra Distance	K Divergence	-0.100289825145237
Canberra Distance	VW6	-0.121484220632899
Canberra Distance	VW5	0.174965394467459
Canberra Distance	VW4	-0.0770879046112793
Canberra Distance	VW3	0.174840014939181
Canberra Distance	VW2	0.160577567936411
Canberra Distance	VW1	0.340529082495225
Canberra Distance	Taneja Divergence	-0.226321768432567
Canberra Distance	Symmetric Chi Squared Distance	0.340529082925181
Canberra Distance	Squared Chi Squared Distance	-0.0821092560889825
Canberra Distance	Square Root Cosine Correlation	0.116536178048053
Canberra Distance	Sorensen Distance	-0.0708964559224511
Canberra Distance	Minokowski 3 Distance	-0.322207973958871
Canberra Distance	Minokowski 4 Distance	-0.309304615620493
Canberra Distance	Kumar Johnson Divergence	0.141902622125446
Canberra Distance	Kumar Hassebrook Similarity	0.0416549868637137
Canberra Distance	Kullback Leibler Divergence	-0.185877643126918
Canberra Distance	Soergel Distance	-0.0487364974187747
Canberra Metric	Spectral Similarity Score	-0.503905539446473
Canberra Metric	Weighted Cosine Correlation	-0.679925849630967
Canberra Metric	Cosine Correlation	-0.503905539446473
Canberra Metric	Stein Scott Similarity	-0.642778685766364
Canberra Metric	Stein Scott Similarity Nist	-0.711091500170804
Canberra Metric	Pearson Correlation	-0.49455024231315
Canberra Metric	Spearman Correlation	-0.610511411904967
Canberra Metric	Kendall Tau Correlation	-0.621448621908174
Canberra Metric	Euclidean Distance	0.550622270942745
Canberra Metric	Manhattan Distance	0.754384745379738
Canberra Metric	Jaccard Distance	0.549081517835119
Canberra Metric	DWT Correlation	-0.654690736748026
Canberra Metric	DFT Correlation	-0.66270888494676
Canberra Metric	Chebyshev Distance	0.432179947287147
Canberra Metric	Squared Euclidean Distance	0.469154830941384
Canberra Metric	Fidelity Similarity	-0.740381319725243
Canberra Metric	Matusita Distance	0.762895860621175
Canberra Metric	Squared-chord Distance	0.740381319724872
Canberra Metric	Harmonic mean Distance	-0.744138621169554
Canberra Metric	Pearson Chi Squared Distance	0.00662724470755842
Canberra Metric	Neyman Chi Squared Distance	0.23596457635516
Canberra Metric	Probabilistic symmetric X2 Distance	0.744138621169633
Canberra Metric	Topsoe Distance	0.742157283060426
Canberra Metric	Chernoff Distance	0.732379059594011
Canberra Metric	Ruzicka Distance	0.760252382990298
Canberra Metric	Roberts Distance	0.753461106849306
Canberra Metric	Motyka Distance	-0.754384745379841
Canberra Metric	Canberra Distance	-0.0672779490355605
Canberra Metric	Canberra Metric	1
Canberra Metric	Kulczynski 1 Distance	0.0990498727854184
Canberra Metric	Lorentzian Distance	0.736494840892139
Canberra Metric	Clark Distance	-0.013504605143669
Canberra Metric	Hellinger Distance	0.76289586062115
Canberra Metric	Whittaker index of association Distance	0.0606460738030623
Canberra Metric	Spectral Contrast Angle	0.512649185048918
Canberra Metric	Wave Hedges Distance	-0.104325052285863
Canberra Metric	Dice Similarity	-0.545044794495619
Canberra Metric	Inner Product Distance	0.253848116185597
Canberra Metric	Divergence Distance	-0.0122549362494406
Canberra Metric	Jensen Differences Distance	0.742157283060862
Canberra Metric	Kumar Johnson Distance	0.00749065663641758
Canberra Metric	Avg (L1, L8) Distance	0.72745920177517
Canberra Metric	Vicis Wave Hadges Distance	-0.0643437587161135
Canberra Metric	Vicis-Symmetric X2 1 Distance	-0.00699461195594379
Canberra Metric	Vicis-Symmetric X2 2 Distance	0.0068803364320383
Canberra Metric	Vicis-Symmetric X2 3 Distance	0.748320296274442
Canberra Metric	Max Symmetric Chi Squared Distance	0.00663566567029252
Canberra Metric	Min Symmetric Chi Squared Distance	0.237381443460108
Canberra Metric	Additive Symmetric Chi Squared	0.00688033643203831
Canberra Metric	Battacharya Distance	0.414755836955364
Canberra Metric	Generalized Ochai Index	0.754384745378786
Canberra Metric	Gower Distance	0.431447021250714
Canberra Metric	Improved Square Root Cosine Similarity	-0.208258943524772
Canberra Metric	Intersection Similarity	-0.754384745378775
Canberra Metric	J Divergence	0.684087615835822
Canberra Metric	Jensen Shannon Index	0.742157283060862
Canberra Metric	K Divergence	0.782377520329539
Canberra Metric	VW6	0.237381443460108
Canberra Metric	VW5	0.00663566567029252
Canberra Metric	VW4	0.748320296274442
Canberra Metric	VW3	0.0068803364320383
Canberra Metric	VW2	-0.00699461195594379
Canberra Metric	VW1	-0.0643437587161135
Canberra Metric	Taneja Divergence	0.678961625298322
Canberra Metric	Symmetric Chi Squared Distance	-0.0643437585918742
Canberra Metric	Squared Chi Squared Distance	0.744138621169602
Canberra Metric	Square Root Cosine Correlation	-0.740381319725244
Canberra Metric	Sorensen Distance	0.754384745378786
Canberra Metric	Minokowski 3 Distance	0.485568572176615
Canberra Metric	Minokowski 4 Distance	0.462368228367659
Canberra Metric	Kumar Johnson Divergence	0.00749065663641758
Canberra Metric	Kumar Hassebrook Similarity	-0.549081517835995
Canberra Metric	Kullback Leibler Divergence	0.401085000863617
Canberra Metric	Soergel Distance	0.760252382990298
Kulczynski 1 Distance	Spectral Similarity Score	-0.0965090933653271
Kulczynski 1 Distance	Weighted Cosine Correlation	-0.0899833977502077
Kulczynski 1 Distance	Cosine Correlation	-0.0965090933653271
Kulczynski 1 Distance	Stein Scott Similarity	-0.110598890036238
Kulczynski 1 Distance	Stein Scott Similarity Nist	-0.130211962818272
Kulczynski 1 Distance	Pearson Correlation	-0.0959901123200186
Kulczynski 1 Distance	Spearman Correlation	-0.070718732740847
Kulczynski 1 Distance	Kendall Tau Correlation	-0.0760506008991829
Kulczynski 1 Distance	Euclidean Distance	0.213291817083158
Kulczynski 1 Distance	Manhattan Distance	0.113897831818341
Kulczynski 1 Distance	Jaccard Distance	0.0813851427692239
Kulczynski 1 Distance	DWT Correlation	-0.0956776245248207
Kulczynski 1 Distance	DFT Correlation	-0.122847641881061
Kulczynski 1 Distance	Chebyshev Distance	0.210506845062268
Kulczynski 1 Distance	Squared Euclidean Distance	0.261294393955916
Kulczynski 1 Distance	Fidelity Similarity	-0.142316863657852
Kulczynski 1 Distance	Matusita Distance	0.124808786605217
Kulczynski 1 Distance	Squared-chord Distance	0.142316863658084
Kulczynski 1 Distance	Harmonic mean Distance	-0.124398769450818
Kulczynski 1 Distance	Pearson Chi Squared Distance	-0.0132499678118789
Kulczynski 1 Distance	Neyman Chi Squared Distance	0.332640213051556
Kulczynski 1 Distance	Probabilistic symmetric X2 Distance	0.124398769450898
Kulczynski 1 Distance	Topsoe Distance	0.131478574336544
Kulczynski 1 Distance	Chernoff Distance	0.196176576288994
Kulczynski 1 Distance	Ruzicka Distance	0.0975175082502364
Kulczynski 1 Distance	Roberts Distance	0.104334968106059
Kulczynski 1 Distance	Motyka Distance	-0.113897831818001
Kulczynski 1 Distance	Canberra Distance	-0.0899617676264198
Kulczynski 1 Distance	Canberra Metric	0.0990498727854184
Kulczynski 1 Distance	Kulczynski 1 Distance	1
Kulczynski 1 Distance	Lorentzian Distance	0.0747883258007082
Kulczynski 1 Distance	Clark Distance	-0.0998434505709515
Kulczynski 1 Distance	Hellinger Distance	0.124808786604321
Kulczynski 1 Distance	Whittaker index of association Distance	-0.0719160415068485
Kulczynski 1 Distance	Spectral Contrast Angle	0.0903860457753283
Kulczynski 1 Distance	Wave Hedges Distance	-0.091767971067775
Kulczynski 1 Distance	Dice Similarity	-0.095140563427568
Kulczynski 1 Distance	Inner Product Distance	0.0782910341865002
Kulczynski 1 Distance	Divergence Distance	-0.0868971507858625
Kulczynski 1 Distance	Jensen Differences Distance	0.131478574402497
Kulczynski 1 Distance	Kumar Johnson Distance	-0.0094617955747787
Kulczynski 1 Distance	Avg (L1, L8) Distance	0.167133245349126
Kulczynski 1 Distance	Vicis Wave Hadges Distance	-0.023576644048369
Kulczynski 1 Distance	Vicis-Symmetric X2 1 Distance	-0.00927093843258426
Kulczynski 1 Distance	Vicis-Symmetric X2 2 Distance	-0.0128932068885576
Kulczynski 1 Distance	Vicis-Symmetric X2 3 Distance	0.120051416133862
Kulczynski 1 Distance	Max Symmetric Chi Squared Distance	-0.0132376726846549
Kulczynski 1 Distance	Min Symmetric Chi Squared Distance	0.334175657920338
Kulczynski 1 Distance	Additive Symmetric Chi Squared	-0.0128932068885576
Kulczynski 1 Distance	Battacharya Distance	0.623550703572969
Kulczynski 1 Distance	Generalized Ochai Index	0.113897831818391
Kulczynski 1 Distance	Gower Distance	0.213279346401837
Kulczynski 1 Distance	Improved Square Root Cosine Similarity	-0.105383393411191
Kulczynski 1 Distance	Intersection Similarity	-0.113897831818387
Kulczynski 1 Distance	J Divergence	0.175235918409951
Kulczynski 1 Distance	Jensen Shannon Index	0.131478574402498
Kulczynski 1 Distance	K Divergence	0.121056861608217
Kulczynski 1 Distance	VW6	0.334175657920338
Kulczynski 1 Distance	VW5	-0.0132376726846549
Kulczynski 1 Distance	VW4	0.120051416133862
Kulczynski 1 Distance	VW3	-0.0128932068885576
Kulczynski 1 Distance	VW2	-0.00927093843258426
Kulczynski 1 Distance	VW1	-0.023576644048369
Kulczynski 1 Distance	Taneja Divergence	0.176280380701059
Kulczynski 1 Distance	Symmetric Chi Squared Distance	-0.0235766441851418
Kulczynski 1 Distance	Squared Chi Squared Distance	0.12439876945088
Kulczynski 1 Distance	Square Root Cosine Correlation	-0.142316863657852
Kulczynski 1 Distance	Sorensen Distance	0.113897831818391
Kulczynski 1 Distance	Minokowski 3 Distance	0.215033844386159
Kulczynski 1 Distance	Minokowski 4 Distance	0.214006956955278
Kulczynski 1 Distance	Kumar Johnson Divergence	-0.0094617955747787
Kulczynski 1 Distance	Kumar Hassebrook Similarity	-0.0813851427688888
Kulczynski 1 Distance	Kullback Leibler Divergence	0.190708112762643
Kulczynski 1 Distance	Soergel Distance	0.0975175082502364
Lorentzian Distance	Spectral Similarity Score	-0.885143652125027
Lorentzian Distance	Weighted Cosine Correlation	-0.784533827029165
Lorentzian Distance	Cosine Correlation	-0.885143652125027
Lorentzian Distance	Stein Scott Similarity	-0.701459606935866
Lorentzian Distance	Stein Scott Similarity Nist	-0.806903908885583
Lorentzian Distance	Pearson Correlation	-0.883646460483817
Lorentzian Distance	Spearman Correlation	-0.729764929802172
Lorentzian Distance	Kendall Tau Correlation	-0.730842502544482
Lorentzian Distance	Euclidean Distance	0.549808769795327
Lorentzian Distance	Manhattan Distance	0.985472055753119
Lorentzian Distance	Jaccard Distance	0.899981954983147
Lorentzian Distance	DWT Correlation	-0.890938511765439
Lorentzian Distance	DFT Correlation	-0.870151992038555
Lorentzian Distance	Chebyshev Distance	0.371014950961293
Lorentzian Distance	Squared Euclidean Distance	0.431058458398889
Lorentzian Distance	Fidelity Similarity	-0.949868168475389
Lorentzian Distance	Matusita Distance	0.962753260876115
Lorentzian Distance	Squared-chord Distance	0.949868168475495
Lorentzian Distance	Harmonic mean Distance	-0.974734104979457
Lorentzian Distance	Pearson Chi Squared Distance	0.0565907134021377
Lorentzian Distance	Neyman Chi Squared Distance	0.288699733948011
Lorentzian Distance	Probabilistic symmetric X2 Distance	0.974734104979323
Lorentzian Distance	Topsoe Distance	0.965882139696781
Lorentzian Distance	Chernoff Distance	0.773828440423439
Lorentzian Distance	Ruzicka Distance	0.978306734934847
Lorentzian Distance	Roberts Distance	0.980345370070461
Lorentzian Distance	Motyka Distance	-0.98547205575216
Lorentzian Distance	Canberra Distance	-0.00351521857959469
Lorentzian Distance	Canberra Metric	0.736494840892139
Lorentzian Distance	Kulczynski 1 Distance	0.0747883258007082
Lorentzian Distance	Lorentzian Distance	1
Lorentzian Distance	Clark Distance	0.0386867628045993
Lorentzian Distance	Hellinger Distance	0.962753260876265
Lorentzian Distance	Whittaker index of association Distance	0.266706888020904
Lorentzian Distance	Spectral Contrast Angle	0.891667918772279
Lorentzian Distance	Wave Hedges Distance	-0.0280685352641473
Lorentzian Distance	Dice Similarity	-0.901709028500687
Lorentzian Distance	Inner Product Distance	0.703229368477089
Lorentzian Distance	Divergence Distance	0.0319036075431339
Lorentzian Distance	Jensen Differences Distance	0.965882139691282
Lorentzian Distance	Kumar Johnson Distance	0.0217645443469674
Lorentzian Distance	Avg (L1, L8) Distance	0.873945661117333
Lorentzian Distance	Vicis Wave Hadges Distance	0.0423110869671059
Lorentzian Distance	Vicis-Symmetric X2 1 Distance	0.00917908375222379
Lorentzian Distance	Vicis-Symmetric X2 2 Distance	0.056900431420041
Lorentzian Distance	Vicis-Symmetric X2 3 Distance	0.980490679180721
Lorentzian Distance	Max Symmetric Chi Squared Distance	0.0565970400560987
Lorentzian Distance	Min Symmetric Chi Squared Distance	0.294399296710866
Lorentzian Distance	Additive Symmetric Chi Squared	0.056900431420041
Lorentzian Distance	Battacharya Distance	0.483937545412357
Lorentzian Distance	Generalized Ochai Index	0.985472055753367
Lorentzian Distance	Gower Distance	0.398542950430662
Lorentzian Distance	Improved Square Root Cosine Similarity	-0.600696310804833
Lorentzian Distance	Intersection Similarity	-0.985472055753373
Lorentzian Distance	J Divergence	0.829940635045388
Lorentzian Distance	Jensen Shannon Index	0.965882139691282
Lorentzian Distance	K Divergence	0.960395532390201
Lorentzian Distance	VW6	0.294399296710866
Lorentzian Distance	VW5	0.0565970400560987
Lorentzian Distance	VW4	0.980490679180721
Lorentzian Distance	VW3	0.056900431420041
Lorentzian Distance	VW2	0.00917908375222379
Lorentzian Distance	VW1	0.0423110869671059
Lorentzian Distance	Taneja Divergence	0.821088436435207
Lorentzian Distance	Symmetric Chi Squared Distance	0.0423110857876385
Lorentzian Distance	Squared Chi Squared Distance	0.974734104979454
Lorentzian Distance	Square Root Cosine Correlation	-0.949868168475389
Lorentzian Distance	Sorensen Distance	0.985472055753367
Lorentzian Distance	Minokowski 3 Distance	0.448032771991588
Lorentzian Distance	Minokowski 4 Distance	0.413327776514838
Lorentzian Distance	Kumar Johnson Divergence	0.0217645443469674
Lorentzian Distance	Kumar Hassebrook Similarity	-0.89998195498323
Lorentzian Distance	Kullback Leibler Divergence	0.613023426563472
Lorentzian Distance	Soergel Distance	0.978306734934847
Clark Distance	Spectral Similarity Score	0.0541419443040283
Clark Distance	Weighted Cosine Correlation	0.0115792566104559
Clark Distance	Cosine Correlation	0.0541419443040283
Clark Distance	Stein Scott Similarity	0.0705259771563431
Clark Distance	Stein Scott Similarity Nist	0.0729686261357903
Clark Distance	Pearson Correlation	0.101745606521001
Clark Distance	Spearman Correlation	0.241870277754906
Clark Distance	Kendall Tau Correlation	0.247590334805126
Clark Distance	Euclidean Distance	-0.341704328213209
Clark Distance	Manhattan Distance	-0.0338370375244162
Clark Distance	Jaccard Distance	-0.0176339878861553
Clark Distance	DWT Correlation	0.0459351462338981
Clark Distance	DFT Correlation	0.0188086437902559
